Walt Disney Pictures,USA,Mike Mitchell,Adventure,PG,Kurt Russell,Paul Hernandez
DreamWorks,USA,Michael Bay,Action,PG-13,Scarlett Johansson,Caspian Tredwell-Owen
Gold Circle Films,USA,Clare Kilner,Comedy,PG-13,Dermot Mulroney,Elizabeth Young
Universal Pictures,USA,Ron Howard,Biography,PG-13,Russell Crowe,Cliff Hollingsworth
Universal Pictures,USA,Sam Mendes,Action,R,Jake Gyllenhaal,William Broyles Jr.
DreamWorks,France,Steven Spielberg,Crime,R,Eric Bana,Tony Kushner
Metro-Goldwyn-Mayer (MGM),USA,F. Gary Gray,Comedy,PG-13,John Travolta,Elmore Leonard
Miramax,USA,Florent-Emilio Siri,Action,R,Bruce Willis,Robert Crais
New Line Cinema,USA,David Cronenberg,Crime,R,Viggo Mortensen,John Wagner
Twentieth Century Fox Film Corporation,USA,Tim Story,Action,PG-13,Ioan Gruffudd,Mark Frost
BBC Films,UK,Woody Allen,Drama,R,Scarlett Johansson,Woody Allen
Columbia Pictures Corporation,USA,Jon Favreau,Action,PG,Josh Hutcherson,Chris Van Allsburg
Universal Pictures,USA,Kirk Jones,Comedy,PG,Emma Thompson,Emma Thompson
DreamWorks Animation,USA,Eric Darnell,Animation,PG,Chris Rock,Mark Burton
Warner Bros.,USA,Jay Chandrasekhar,Action,PG-13,Seann William Scott,John O'Brien
Entertainment Manufacturing Company,USA,Andrew Niccol,Crime,R,Nicolas Cage,Andrew Niccol
Lions Gate Films,USA,David Slade,Crime,R,Patrick Wilson,Brian Nelson
Touchstone Pictures,USA,Robert Schwentke,Drama,PG-13,Jodie Foster,Peter A. Dowling
Columbia Pictures Corporation,USA,Rob Marshall,Drama,PG-13,Ziyi Zhang,Robin Swicord
Screen Gems,USA,Scott Derrickson,Drama,PG-13,Laura Linney,Paul Harris Boardman
New Line Cinema,USA,Terrence Malick,Biography,PG-13,Colin Farrell,Terrence Malick
Warner Bros.,Australia,Jaume Collet-Serra,Horror,R,Chad Michael Murray,Charles Belden
Twentieth Century Fox Film Corporation,USA,Adam Shankman,Adventure,PG,Steve Martin,Sam Harper
Paramount Pictures,USA,John Singleton,Action,R,Mark Wahlberg,David Elliot
Dimension Films,USA,Robert Rodriguez,Action,PG,Cayden Boyd,Robert Rodriguez
Warner Bros.,USA,Shane Black,Comedy,R,Robert Downey Jr.,Brett Halliday
Eden Rock Media,USA,Rob McKittrick,Comedy,R,Ryan Reynolds,Rob McKittrick
Dimension Films,USA,Terry Gilliam,Adventure,PG-13,Matt Damon,Ehren Kruger
Paramount Pictures,USA,Karyn Kusama,Action,PG-13,Charlize Theron,Phil Hay
Alcon Entertainment,USA,Ken Kwapis,Comedy,PG,Amber Tamblyn,Ann Brashares
Columbia Pictures Corporation,USA,Lee Tamahori,Action,PG-13,Ice Cube,Rich Wilkes
DreamWorks,USA,Wes Craven,Mystery,PG-13,Rachel McAdams,Carl Ellsworth
Twentieth Century Fox Animation,USA,Chris Wedge,Animation,PG,Ewan McGregor,Ron Mita
DreamWorks,USA,Mark Waters,Comedy,PG-13,Reese Witherspoon,Peter Tolan
Bergman Lustig Productions,USA,Rian Johnson,Action,R,Joseph Gordon-Levitt,Rian Johnson
Columbia Pictures,USA,Martin Campbell,Action,PG,Antonio Banderas,Roberto Orci
Coach Carter,USA,Thomas Carter,Biography,PG-13,Samuel L. Jackson,Mark Schwahn
Walt Disney Pictures,USA,Angela Robinson,Adventure,G,Lindsay Lohan,Thomas Lennon
Warner Bros.,USA,Rob Reiner,Comedy,PG-13,Jennifer Aniston,Ted Griffin
Walt Disney Pictures,Canada,Adam Shankman,Action,PG,Vin Diesel,Thomas Lennon
Twentieth Century Fox Film Corporation,USA,John Polson,Drama,R,Robert De Niro,Ari Schlossberg
Australian Film Finance Corporation The,Australia,Greg McLean,Horror,R,Nathan Phillips,Greg McLean
Walt Disney Pictures,USA,Mark Dindal,Animation,G,Zach Braff,Mark Dindal
Columbia Pictures Corporation,USA,Catherine Hardwicke,Biography,PG-13,Heath Ledger,Stacy Peralta
Di Bonaventura Pictures,USA,Mikael Håfström,Crime,R,Clive Owen,Stuart Beattie
Universal Pictures,USA,Iain Softley,Horror,PG-13,Kate Hudson,Ehren Kruger
Columbia Pictures Corporation,USA,John Stockwell,Action,PG-13,Paul Walker,Matt Johnson
John Wells Productions,UK,Andrzej Bartkowiak,Action,R,Karl Urban,Dave Callaham
BBC Films,UK,Ol Parker,Comedy,R,Piper Perabo,Ol Parker
EuropaCorp,France,Louis Leterrier,Action,PG-13,Jason Statham,Luc Besson
Universal Pictures,Canada,George A. Romero,Horror,R,John Leguizamo,George A. Romero
Sony Pictures Classics,USA,Bennett Miller,Biography,R,Philip Seymour Hoffman,Dan Futterman
Universal Pictures,USA,Susan Stroman,Comedy,PG-13,Nathan Lane,Mel Brooks
Focus Features,USA,Jim Jarmusch,Comedy,R,Bill Murray,Jim Jarmusch
Paramount Pictures,UK,Breck Eisner,Action,PG-13,Matthew McConaughey,Clive Cussler
Room 9 Entertainment,USA,Jason Reitman,Comedy,R,Aaron Eckhart,Jason Reitman
Warner Bros.,USA,Stephen Gaghan,Drama,R,George Clooney,Stephen Gaghan
Andrea Sperling Productions,USA,David Ayer,Action,R,Christian Bale,David Ayer
Regency Enterprises,USA,Marc Forster,Drama,R,Ewan McGregor,David Benioff
The Weinstein Company,USA,Cory Edwards,Animation,PG,Anne Hathaway,Cory Edwards
The Family Stone,USA,Thomas Bezucha,Comedy,PG-13,Dermot Mulroney,Thomas Bezucha
Mandalay Pictures,Germany,John Maybury,Drama,R,Adrien Brody,Tom Bleecker
Paramount Pictures,USA,Raja Gosnell,Comedy,PG,Dennis Quaid,Ron Burch
BET Pictures,USA,Darren Grant,Comedy,PG-13,Kimberly Elise,Tyler Perry
Miramax,USA,John Madden,Drama,PG-13,Gwyneth Paltrow,David Auburn
DreamWorks,USA,Hideo Nakata,Horror,PG-13,Naomi Watts,Ehren Kruger
UK Film Council,Australia,John Hillcoat,Crime,R,Ray Winstone,Nick Cave
New Line Cinema,France,Tony Scott,Action,R,Keira Knightley,Richard Kelly
New Line Cinema,USA,Lawrence Guterman,Comedy,PG,Jamie Kennedy,Lance Khazei
Touchstone Pictures,USA,Nigel Cole,Comedy,PG-13,Ashton Kutcher,Colin Patrick Lynch
New Line Cinema,Germany,Robert Luketic,Comedy,PG-13,Jennifer Lopez,Anya Kochoff
Touchstone Pictures,USA,Walter Salles,Drama,PG-13,Jennifer Connelly,Kôji Suzuki
Cent Productions Inc.,USA,Jim Sheridan,Biography,R,50 Cent,Terence Winter
Screen Gems,USA,Bruce Hunt,Adventure,PG-13,Piper Perabo,Michael Steinberg
Recorded Picture Company (RPC),UK,Terry Gilliam,Drama,R,Jeff Bridges,Tony Grisoni
Revolution Studios,USA,Rupert Wainwright,Horror,PG-13,Tom Welling,Cooper Layne
Warner Bros.,USA,Niki Caro,Drama,R,Charlize Theron,Michael Seitzman
OLC / Rights Entertainment,New Zealand,Roger Donaldson,Biography,PG-13,Anthony Hopkins,Roger Donaldson
Columbia Pictures Corporation,USA,Dean Parisot,Comedy,PG-13,Jim Carrey,Judd Apatow
Paramount Pictures,USA,Cameron Crowe,Comedy,PG-13,Orlando Bloom,Cameron Crowe
Warner Independent Pictures (WIP),USA,George Clooney,Biography,PG,David Strathairn,George Clooney
Crunk Pictures,USA,Craig Brewer,Crime,R,Terrence Howard,Craig Brewer
Columbia Pictures Corporation,USA,Mike Bigelow,Comedy,R,Rob Schneider,Harris Goldberg
Columbia Pictures Corporation,USA,Nora Ephron,Comedy,PG-13,Nicole Kidman,Nora Ephron
Aardman Animations,UK,Steve Box,Animation,G,Peter Sallis,Steve Box
Dimension Films,USA,John Gulager,Action,R,Navi Rawat,Marcus Dunstan
AITD Productions,Canada,Uwe Boll,Action,R,Christian Slater,Elan Mastai
EuropaCorp,France,Tommy Lee Jones,Adventure,R,Tommy Lee Jones,Guillermo Arriaga
Miramax,USA,Lasse Hallström,Adventure,PG-13,Jennifer Lopez,Mark Spragg
Castle Rock Entertainment,USA,John Pasquin,Action,PG-13,Sandra Bullock,Marc Lawrence
EuropaCorp,France,Louis Leterrier,Action,R,Jet Li,Luc Besson
Universal Pictures,UK,Sydney Pollack,Crime,PG-13,Nicole Kidman,Martin Stellman
Revolution Studios,USA,Brian Levant,Adventure,PG,Ice Cube,Steven Gary Banks
Dimension Films,Germany,Wes Craven,Comedy,PG-13,Christina Ricci,Kevin Williamson
Fox 2000 Pictures,USA,Bobby Farrelly,Comedy,PG-13,Drew Barrymore,Lowell Ganz
Columbia Pictures Corporation,USA,Rob Cohen,Action,PG-13,Josh Lucas,W.D. Richter
Universal Pictures,USA,Jesse Dylan,Comedy,PG,Will Ferrell,Leo Benvenuti
IFC Productions,USA,Rebecca Miller,Drama,R,Daniel Day-Lewis,Rebecca Miller
Andrea Sperling Productions,USA,Jamie Babbit,Crime,R,Camilla Belle,Abdi Nazemian
Rogue Pictures,France,Jean-François Richet,Action,R,Ethan Hawke,John Carpenter
Serendipity Point Films,Canada,Atom Egoyan,Crime,UNRATED,Kevin Bacon,Atom Egoyan
Columbia Pictures Corporation,USA,Kevin Rodney Sullivan,Comedy,PG-13,Ashton Kutcher,William Rose
Boll Kino Beteiligungs GmbH & Co. KG,Germany,Uwe Boll,Action,R,Kristanna Loken,Guinevere Turner
Screen Gems,USA,Stephen Kay,Drama,PG-13,Barry Watson,Eric Kripke
Twentieth Century Fox Film Corporation,USA,Wayne Wang,Comedy,PG,AnnaSophia Robb,Kate DiCamillo
REN-Mar Studios,USA,Marcos Siega,Comedy,R,Evan Rachel Wood,Skander Halim
Milkshake Films,USA,Danny Cannon,Drama,PG-13,Kuno Becker,Mike Jefferies
Miramax,USA,John Dahl,Action,R,Benjamin Bratt,William B. Breuer
Warner Bros.,USA,Gary David Goldberg,Comedy,PG-13,Diane Lane,Claire Cook
Rogue Pictures,USA,Jeff Wadlow,Drama,PG-13,Julian Morris,Jeff Wadlow
Paramount Pictures,USA,Richard Linklater,Comedy,PG-13,Billy Bob Thornton,Bill Lancaster
Belladonna Productions,USA,Duncan Tucker,Adventure,R,Felicity Huffman,Duncan Tucker
Twentieth Century Fox Film Corporation,USA,Steve Carr,Comedy,PG,Martin Lawrence,William Wolff
Revolution Studios,USA,Stephen Herek,Action,PG-13,Tommy Lee Jones,John J. McLaughlin
Universal Pictures,USA,D.J. Caruso,Drama,R,Matthew McConaughey,Dan Gilroy
Tag Entertainment,USA,Steve Boyum,Action,PG-13,Steve Howey,Ken Solarz
Universal Pictures,USA,Mark Rosman,Comedy,PG,Hilary Duff,Michael McQuown
Warner Independent Pictures (WIP),USA,Liev Schreiber,Comedy,PG-13,Elijah Wood,Jonathan Safran Foer
Alcon Entertainment,USA,Frederik Du Chau,Adventure,PG,Frankie Muniz,David Schmidt
Comedy Central Films,USA,Paul Dinello,Comedy,R,Amy Sedaris,Stephen Colbert
Junebug Movie,USA,Phil Morrison,Comedy,R,Embeth Davidtz,Angus MacLachlan
Paramount Pictures,USA,Gore Verbinski,Comedy,R,Nicolas Cage,Steve Conrad
Nord-Ouest Productions,France,Christian Carion,Drama,PG-13,Diane Kruger,Christian Carion
Zentropa Entertainments,Denmark,Lars von Trier,Drama,NOT RATED,Bryce Dallas Howard,Lars von Trier
Bob Yari Productions,USA,Mike Mills,Comedy,R,Lou Taylor Pucci,Walter Kirn
Franchise Pictures,Czech Republic,Peter Hyams,Action,PG-13,Edward Burns,Ray Bradbury
Universal Pictures,UK,Geoffrey Sax,Drama,PG-13,Michael Keaton,Niall Johnson
Morgan Creek Productions,USA,Paul Schrader,Drama,R,Stellan Skarsgård,William Wisher
Destination Films,UK,Dave McKean,Adventure,PG,Stephanie Leonidas,Neil Gaiman
New Line Cinema,USA,Mike Binder,Comedy,R,Joan Allen,Mike Binder
Summit Entertainment,UK,Niall Johnson,Comedy,R,Rowan Atkinson,Richard Russo
Allan Zeman Productions,UK,Courtney Solomon,Horror,PG-13,Donald Sutherland,Brent Monahan
IFC Films,USA,Miranda July,Comedy,R,John Hawkes,Miranda July
Manitoba Film and Video Production Tax Credit,USA,Jeremy Haft,Horror,R,Jenna Dewan Tatum,Jeffrey Reddick
Pathé Pictures,UK,Stephen Frears,Comedy,R,Judi Dench,David Rose
DreamWorks,USA,John Gatins,Drama,PG,Kurt Russell,John Gatins
Merchant Ivory Productions,UK,James Ivory,Drama,PG-13,Ralph Fiennes,Kazuo Ishiguro
Blackwater Films,USA,Alexander Bulkley,Crime,R,Justin Chambers,Alexander Bulkley
Vanguard Animation,UK,Gary Chapman,Animation,G,Ewan McGregor,George Webster
The UK Film & TV Production Company PLC,UK,Gavin Hood,Crime,R,Presley Chweneyagae,Gavin Hood
El Camino Pictures,USA,Arie Posin,Comedy,R,Jamie Bell,Arie Posin
Stratus Film Co.,Ireland,Richard Shepard,Comedy,R,Pierce Brosnan,Richard Shepard
New Line Cinema,Germany,Les Mayfield,Action,PG-13,Samuel L. Jackson,Jim Piddock
Lions Gate Films,USA,Brett Leonard,Action,R,Jack Thompson,Steve Gerber
Stratus Film Co.,USA,Adam Rapp,Comedy,R,Ed Harris,Adam Rapp
Shoreline Entertainment,USA,Randall Miller,Comedy,PG-13,Robert Carlyle,Randall Miller
Lunar Films,France,Cédric Klapisch,Comedy,UNRATED,Romain Duris,Cédric Klapisch
Mandragora,Romania,Cristi Puiu,Drama,R,Doru Ana,Cristi Puiu
Touchstone Pictures,USA,Christopher Nolan,Drama,PG-13,Christian Bale,Jonathan Nolan
Warner Bros.,USA,Martin Scorsese,Crime,R,Leonardo DiCaprio,William Monahan
Warner Bros.,USA,Zack Snyder,Action,R,Gerard Butler,Zack Snyder
Walt Disney Pictures,USA,Gore Verbinski,Action,PG-13,Johnny Depp,Ted Elliott
Warner Bros.,USA,Darren Aronofsky,Drama,PG-13,Hugh Jackman,Darren Aronofsky
Universal Pictures,USA,Alfonso Cuarón,Drama,R,Julianne Moore,Alfonso Cuarón
Columbia Pictures,UK,Martin Campbell,Action,PG-13,Daniel Craig,Neal Purvis
Icon Entertainment International,USA,Mel Gibson,Action,R,Gerardo Taracena,Mel Gibson
Fox 2000 Pictures,USA,David Frankel,Comedy,PG-13,Anne Hathaway,Aline Brosh McKenna
Wiedemann & Berg Filmproduktion,Germany,Florian Henckel von Donnersmarck,Drama,R,Ulrich Mühe,Florian Henckel von Donnersmarck
Pixar Animation Studios,USA,John Lasseter,Animation,G,Owen Wilson,John Lasseter
Silent Hill DCP Inc.,Canada,Christophe Gans,Adventure,R,Radha Mitchell,Roger Avary
Columbia Pictures Corporation,USA,Gabriele Muccino,Biography,PG-13,Will Smith,Steve Conrad
Fox Searchlight Pictures,USA,Jonathan Dayton,Comedy,R,Steve Carell,Michael Arndt
Hunting Lane Films,USA,Ryan Fleck,Drama,R,Ryan Gosling,Ryan Fleck
Craven-Maddalena Films,USA,Alexandre Aja,Horror,R,Ted Levine,Wes Craven
Columbia Pictures,USA,Nancy Meyers,Comedy,PG-13,Kate Winslet,Nancy Meyers
DreamWorks,USA,Andy Fickman,Comedy,PG-13,Amanda Bynes,Ewan Leslie
Universal Pictures,USA,Justin Lin,Action,PG-13,Lucas Black,Chris Morgan
Columbia Pictures,USA,Ron Howard,Mystery,PG-13,Tom Hanks,Akiva Goldsman
Columbia Pictures Corporation,USA,Sofia Coppola,Biography,PG-13,Kirsten Dunst,Sofia Coppola
Warner Bros.,Germany,Edward Zwick,Adventure,R,Leonardo DiCaprio,Charles Leavitt
Fox 2000 Pictures,USA,Ridley Scott,Comedy,PG-13,Russell Crowe,Marc Klein
Universal Pictures,USA,Spike Lee,Crime,R,Denzel Washington,Russell Gewirtz
Paramount Pictures,France,Alejandro González Iñárritu,Drama,R,Brad Pitt,Guillermo Arriaga
Twisted Pictures,USA,Darren Lynn Bousman,Horror,R,Tobin Bell,Leigh Whannell
New Line Cinema,USA,Jonathan Liebesman,Horror,R,Jordana Brewster,Sheldon Turner
Universal Pictures,UK,Joe Carnahan,Action,R,Jeremy Piven,Joe Carnahan
Bull's Eye Entertainment,USA,Neil Burger,Drama,PG-13,Edward Norton,Neil Burger
Metro-Goldwyn-Mayer (MGM),USA,Sylvester Stallone,Drama,PG,Sylvester Stallone,Sylvester Stallone
Twentieth Century Fox Film Corporation,Canada,Brett Ratner,Action,PG-13,Patrick Stewart,Simon Kinberg
Columbia Pictures Corporation,USA,Frank Coraci,Comedy,PG-13,Adam Sandler,Steve Koren
Universal Pictures,USA,Peyton Reed,Comedy,PG-13,Jennifer Aniston,Jeremy Garelick
Touchstone Pictures,USA,Tony Scott,Action,PG-13,Denzel Washington,Bill Marsilii
Touchstone Pictures,USA,Anne Fletcher,Crime,PG-13,Channing Tatum,Duane Adler
Universal Pictures,USA,Michael Mann,Action,R,Colin Farrell,Michael Mann
Warner Bros.,USA,Bryan Singer,Action,PG-13,Brandon Routh,Michael Dougherty
Twentieth Century Fox Film Corporation,USA,Betty Thomas,Comedy,PG-13,Jesse Metcalfe,Jeff Lowell
Columbia Pictures,USA,Adam McKay,Action,PG-13,Will Ferrell,Will Ferrell
Paramount Pictures,USA,J.J. Abrams,Action,PG-13,Tom Cruise,Alex Kurtzman
Four by Two,USA,Larry Charles,Comedy,R,Sacha Baron Cohen,Sacha Baron Cohen
The Weinstein Company,Germany,Paul McGuigan,Crime,R,Josh Hartnett,Jason Smilovic
Twentieth Century Fox Film Corporation,USA,Shawn Levy,Adventure,PG,Ben Stiller,Robert Ben Garant
Columbia Pictures,USA,Gil Kenan,Animation,PG,Mitchel Musso,Dan Harmon
Screen Gems,USA,Renny Harlin,Action,PG-13,Steven Strait,J.S. Cardone
Warner Bros.,USA,Wolfgang Petersen,Action,PG-13,Richard Dreyfuss,Mark Protosevich
DreamWorks,USA,Bill Condon,Drama,PG-13,Beyoncé Knowles,Tom Eyen
Universal Pictures,USA,Steve Pink,Comedy,PG-13,Justin Long,Adam Cooper
Paramount Classics,USA,Craig Brewer,Drama,R,Christina Ricci,Craig Brewer
Metro-Goldwyn-Mayer (MGM),UK,Michael Caton-Jones,Drama,R,Sharon Stone,Leora Barish
New Line Cinema,USA,Todd Field,Drama,R,Kate Winslet,Todd Field
Columbia Pictures,UK,Barry Sonnenfeld,Adventure,PG,Robin Williams,Geoff Rodkey
Universal Pictures,USA,Robert De Niro,Drama,R,Matt Damon,Eric Roth
Warner Bros.,USA,McG,Drama,PG,Matthew McConaughey,Jamie Linden
Fox 2000 Pictures,USA,Stefen Fangmeier,Action,PG,Ed Speleers,Peter Buchman
Warner Independent Pictures (WIP),USA,Richard Linklater,Animation,R,Keanu Reeves,Philip K. Dick
Fu Works,Netherlands,Paul Verhoeven,Drama,R,Carice van Houten,Gerard Soeteman
Warner Bros.,USA,M. Night Shyamalan,Drama,PG-13,Paul Giamatti,M. Night Shyamalan
THINKFilm,USA,John Cameron Mitchell,Drama,UNRATED,Sook-Yin Lee,John Cameron Mitchell
DreamWorks,USA,Clint Eastwood,Drama,R,Ken Watanabe,Iris Yamashita
Lakeshore Entertainment,USA,Mark Neveldine,Action,R,Jason Statham,Mark Neveldine
WIP,China,John Curran,Drama,PG-13,Naomi Watts,Ron Nyswaner
Columbia Pictures,USA,Marc Forster,Comedy,PG-13,Will Ferrell,Zach Helm
Paramount Pictures,USA,Oliver Stone,Drama,PG-13,Nicolas Cage,Andrea Berloff
Gold Circle Films,Canada,James Gunn,Comedy,R,Nathan Fillion,James Gunn
Warner Bros.,USA,George Miller,Animation,PG,Elijah Wood,George Miller
Walt Disney Pictures,USA,Frank Marshall,Adventure,PG,Paul Walker,David DiGilio
Warner Bros.,USA,Alejandro Agresti,Drama,PG,Keanu Reeves,David Auburn
DreamWorks,USA,Clint Eastwood,Drama,R,Ryan Phillippe,William Broyles Jr.
DreamWorks Animation,USA,Tim Johnson,Animation,PG,Bruce Willis,Len Blum
Fox Searchlight Pictures,UK,Kevin Macdonald,Biography,R,James McAvoy,Peter Morgan
Screen Gems,USA,Len Wiseman,Action,R,Kate Beckinsale,Danny McBride
Aardman Animations,UK,David Bowers,Animation,PG,Hugh Jackman,Dick Clement
New Line Cinema,Germany,James Wong,Horror,R,Mary Elizabeth Winstead,Glen Morgan
Universal Pictures,USA,Paul Greengrass,Drama,R,David Alan Basche,Paul Greengrass
Screen Gems,USA,Kurt Wimmer,Action,PG-13,Milla Jovovich,Kurt Wimmer
Metro-Goldwyn-Mayer (MGM),USA,Werner Herzog,Adventure,PG-13,Christian Bale,Werner Herzog
Paramount Pictures,Germany,Jared Hess,Comedy,PG,Jack Black,Jared Hess
Fox Searchlight Pictures,UK,Richard Eyre,Crime,R,Cate Blanchett,Patrick Marber
New Line Cinema,Germany,David R. Ellis,Action,R,Samuel L. Jackson,John Heffernan
Walt Disney Pictures,USA,Ericson Core,Biography,PG,Mark Wahlberg,Brad Gann
Fox 2000 Pictures,USA,Elizabeth Allen Rosenbaum,Comedy,PG,Emma Roberts,John Quaintance
Warner Bros.,USA,Neil LaBute,Horror,PG-13,Nicolas Cage,Neil LaBute
Twentieth Century Fox Film Corporation,USA,John Bonito,Action,PG-13,John Cena,Michelle Gallagher
Warner Bros.,USA,Jay Chandrasekhar,Comedy,R,Jay Chandrasekhar,Jay Chandrasekhar
Universal Pictures,Germany,Brian De Palma,Crime,R,Josh Hartnett,Josh Friedman
Twentieth Century Fox Film Corporation,USA,John Moore,Horror,R,Liev Schreiber,David Seltzer
Lions Gate Films,USA,William Friedkin,Drama,R,Ashley Judd,Tracy Letts
New Regency Pictures,USA,Donald Petrie,Comedy,PG-13,Lindsay Lohan,I. Marlene King
Revolution Studios,USA,Dennis Dugan,Action,PG-13,David Spade,Allen Covert
Dimension Films,USA,David Zucker,Comedy,PG-13,Anna Faris,Craig Mazin
Paramount Pictures,USA,Tom Dey,Comedy,PG-13,Matthew McConaughey,Tom J. Astle
BBC Films,UK,Woody Allen,Comedy,PG-13,Scarlett Johansson,Woody Allen
Fox Atomic,USA,John Stockwell,Horror,R,Josh Duhamel,Michael Arlen Ross
Constantin Film,USA,Corey Yuen,Action,PG-13,Jaime Pressly,J.F. Lawton
Touchstone Pictures,USA,Andrew Davis,Action,PG-13,Kevin Costner,Ron L. Brinkerhoff
Screen Gems,USA,Simon West,Horror,PG-13,Camilla Belle,Jake Wade Wall
Metro-Goldwyn-Mayer (MGM),USA,Shawn Levy,Adventure,PG,Steve Martin,Len Blum
DEJ Productions,USA,Victor Salva,Drama,PG-13,Scott Mechlowicz,Kevin Bernhardt
No Matter Pictures,USA,Goran Dukic,Comedy,R,Patrick Fugit,Goran Dukic
Revolution Studios,USA,Peter Hewitt,Action,PG,Tim Allen,Adam Rifkin
Summit Entertainment,UK,Mark Palansky,Comedy,PG,Christina Ricci,Leslie Caveny
Columbia Pictures Corporation,Germany,Steven Zaillian,Drama,PG-13,Sean Penn,Steven Zaillian
New Regency Pictures,USA,Aaron Seltzer,Comedy,PG-13,Alyson Hannigan,Jason Friedberg
Victoires International,France,Olivier Assayas,Comedy,R,Juliette Binoche,Tristan Carné
Twentieth Century Fox Animation,USA,Carlos Saldanha,Animation,PG,Ray Romano,Peter Gaulke
The Weinstein Company,USA,Kevin Smith,Comedy,R,Brian O'Halloran,Kevin Smith
Revolution Studios,USA,Keenen Ivory Wayans,Comedy,PG-13,Shawn Wayans,Keenen Ivory Wayans
New Line Cinema,Germany,Wayne Kramer,Action,R,Paul Walker,Wayne Kramer
Universal Pictures,France,Richard Kelly,Comedy,R,Dwayne Johnson,Richard Kelly
Samuelson Productions,UK,Geoffrey Sax,Action,PG,Alex Pettyfer,Anthony Horowitz
The Weinstein Company,USA,Jim Sonzero,Horror,PG-13,Kristen Bell,Wes Craven
Regency Enterprises,USA,Ivan Reitman,Comedy,PG-13,Uma Thurman,Don Payne
Focus Features,USA,Allen Coulter,Biography,R,Adrien Brody,Paul Bernbaum
Columbia Pictures Industries,USA,Phil Joanou,Crime,PG-13,Dwayne Johnson,Jeff Maguire
EuropaCorp,France,Luc Besson,Animation,PG,Freddie Highmore,Céline Garcia
Hollywood Pictures,USA,William Brent Bell,Horror,PG-13,Jon Foster,William Brent Bell
Columbia Pictures,USA,Roger Allers,Animation,PG,Ashton Kutcher,Steve Bencich
ArieScope Pictures,USA,Adam Green,Comedy,R,Kane Hodder,Adam Green
Dimension Films,USA,Glen Morgan,Horror,R,Michelle Trachtenberg,Glen Morgan
Millennium Films,Germany,Todd Robinson,Crime,R,John Travolta,Todd Robinson
Alcon Entertainment,USA,Richard Donner,Action,PG-13,Bruce Willis,Richard Wenk
Warner Bros.,USA,Richard Loncraine,Crime,PG-13,Harrison Ford,Joe Forte
Universal Pictures,USA,Anthony Russo,Comedy,PG-13,Kate Hudson,Michael LeSieur
Electric Entertainment,UK,Tony Bill,Action,PG-13,James Franco,Phil Sears
Columbia Pictures Corporation,USA,Takashi Shimizu,Horror,PG-13,Amber Tamblyn,Stephen Susco
Twentieth Century Fox Film Corporation,USA,Clark Johnson,Action,PG-13,Michael Douglas,George Nolfi
Big Easy Pictures,USA,Katherine Brooks,Drama,NOT RATED,Erin Kelly,Katherine Brooks
Arc Productions,Canada,Colin Brady,Animation,G,Jake T. Austin,Robert Kurtz
Beijing New Picture Film Co.,China,Yimou Zhang,Action,R,Yun-Fat Chow,Zhi-Hong Bian
Carmel Entertainment,USA,Alex Kendrick,Drama,PG,Alex Kendrick,Alex Kendrick
